web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715297957-93","https://infinitediscs.com/brand/innova","TL","https://infinitediscs.com/innova-tl","TL","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Intermediate","7.0/5.0/-1.0/1.0","7/5/-0.3/1","(92 Reviews)","4.65"
"1715297963-94","https://infinitediscs.com/brand/innova","Thunderbird","https://infinitediscs.com/innova-thunderbird","Thunderbird","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Everyone","9.0/5.0/0.0/2.0","9/5/-0.1/2.1","(262 Reviews)","4.68"
"1715297971-95","https://infinitediscs.com/brand/innova","TeeBird3","https://infinitediscs.com/innova-teebird3","TeeBird3","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Everyone","8.0/4.0/0.0/2.0","8/4.1/-0.1/2.1","(114 Reviews)","4.75"
"1715297977-96","https://infinitediscs.com/brand/innova","TeeBird +","https://infinitediscs.com/innova-teebird-","TeeBird +","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Beginner, Intermediate, Everyone","7.0/5.0/0.0/2.0","7/5/0/2","(2 Reviews)","3.5"
"1715297982-97","https://infinitediscs.com/brand/innova","Teebird","https://infinitediscs.com/innova-teebird","Teebird","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced, Everyone","7.0/5.0/0.0/2.0","7/5/0/2","(366 Reviews)","4.76"
"1715297987-98","https://infinitediscs.com/brand/innova","Sidewinder","https://infinitediscs.com/innova-sidewinder","Sidewinder","Innova","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Beginner","9.0/5.0/-3.0/1.0","9/5/-2.8/1.1","(140 Reviews)","4.53"
"1715297992-99","https://infinitediscs.com/brand/innova","Savant","https://infinitediscs.com/innova-savant","Savant","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Everyone","9.0/5.0/-1.0/2.0","9/5/-0.8/2.1","(25 Reviews)","4.18"
"1715297996-100","https://infinitediscs.com/brand/innova","Roadrunner","https://infinitediscs.com/innova-roadrunner","Roadrunner","Innova","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Beginner, Intermediate","9.0/5.0/-4.0/1.0","9/5.1/-3.7/1.1","(134 Reviews)","4.5"
"1715298000-101","https://infinitediscs.com/brand/innova","Raven","https://infinitediscs.com/innova-raven","Raven","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level:","6.0/4.0/-2.0/2.0","6/4/-2/2","(0 Reviews)","0"
"1715298004-102","https://infinitediscs.com/brand/innova","Ram","https://infinitediscs.com/innova-ram","Ram","Innova","Primary Use: Control Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","6.0/4.0/-1.0/4.0","6.3/4/-0.7/4","(2 Reviews)","3.5"
"1715298009-103","https://infinitediscs.com/brand/innova","Python","https://infinitediscs.com/innova-python","Python","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level:","7.0/3.0/-1.0/2.0","7/3/-1/2","(0 Reviews)","0"
"1715298013-104","https://infinitediscs.com/brand/innova","Pegasus","https://infinitediscs.com/innova-pegasus","Pegasus","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level:","7.0/4.0/-1.0/3.0","7/3.9/-0.8/3.1","(6 Reviews)","4.17"
"1715298018-105","https://infinitediscs.com/brand/innova","Leopard3","https://infinitediscs.com/innova-leopard3","Leopard3","Innova","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Beginner, Everyone","7.0/5.0/-2.0/1.0","7/5.1/-1.8/1.1","(172 Reviews)","4.6"
